100 30
0	0
0.344828	0
0.689655	0
1.03448	0
1.37931	0
1.72414	0
2.06897	0
2.41379	0
2.75862	0
3.10345	0
3.44828	0
3.7931	0
4.13793	0
4.48276	0
4.82759	0
5.17241	0
5.51724	0
5.86207	0
6.2069	0
6.55172	0
6.89655	0
7.24138	0
7.58621	0
7.93103	0
8.27586	0
8.62069	0
8.96552	0
9.31034	0
9.65517	0
10	0
10.3576	-0.0333342
10.7243	-0.0675095
11.1002	-0.102548
11.4856	-0.138472
11.8808	-0.175303
12.2859	-0.213066
12.7013	-0.251781
13.1271	-0.291472
13.5637	-0.332162
14.0112	-0.373873
14.4699	-0.416629
14.9401	-0.460452
15.4219	-0.505365
15.9157	-0.55139
16.4217	-0.59855
16.9401	-0.646866
17.4711	-0.69636
18.015	-0.747053
18.5719	-0.798966
19.1422	-0.852119
19.726	-0.906531
20.3235	-0.962222
20.9349	-1.01921
21.5603	-1.07751
22.2001	-1.13714
22.8543	-1.19811
23.5231	-1.26045
24.2065	-1.32415
24.9049	-1.38924
25.6181	-1.45573
26.3465	-1.52361
27.0899	-1.59291
27.8486	-1.66362
28.6224	-1.73575
29.4115	-1.8093
30.2159	-1.88427
31.0355	-1.96066
31.8702	-2.03847
32.7201	-2.11768
33.585	-2.1983
34.4649	-2.2803
35.3595	-2.36369
36.2687	-2.44843
37.1923	-2.53452
38.1301	-2.62193
39.0819	-2.71064
40.0473	-2.80063
41.0261	-2.89186
42.0179	-2.98431
43.0225	-3.07794
44.0393	-3.17271
45.068	-3.26859
46.1082	-3.36554
47.1593	-3.46352
48.2209	-3.56247
49.2925	-3.66235
50.3735	-3.7631
51.4634	-3.86469
52.5615	-3.96704
53.6673	-4.07011
54.7801	-4.17383
55.8993	-4.27815
57.0242	-4.383
58.1541	-4.48832
59.2884	-4.59404
60.4263	-4.7001
61.5672	-4.80644
62.7102	-4.91298
63.8548	-5.01966
65	-5.1264
0	0.831054
0.344828	0.831054
0.689655	0.831054
1.03448	0.831054
1.37931	0.831054
1.72414	0.831054
2.06897	0.831054
2.41379	0.831054
2.75862	0.831054
3.10345	0.831054
3.44828	0.831054
3.7931	0.831054
4.13793	0.831054
4.48276	0.831054
4.82759	0.831054
5.17241	0.831054
5.51724	0.831054
5.86207	0.831054
6.2069	0.831054
6.55172	0.831054
6.89655	0.831054
7.24138	0.831054
7.58621	0.831054
7.93103	0.831054
8.27586	0.831054
8.62069	0.831054
8.96552	0.831054
9.31034	0.831054
9.65517	0.831054
10	0.831054
10.3576	0.798413
10.7243	0.764947
11.1002	0.730637
11.4856	0.695459
11.8808	0.659393
12.2859	0.622415
12.7013	0.584504
13.1271	0.545638
13.5637	0.505794
14.0112	0.464949
14.4699	0.423081
14.9401	0.380168
15.4219	0.336189
15.9157	0.29112
16.4217	0.24494
16.9401	0.197628
17.4711	0.149162
18.015	0.099522
18.5719	0.0486876
19.1422	-0.00336095
19.726	-0.0566428
20.3235	-0.111176
20.9349	-0.166979
21.5603	-0.224068
22.2001	-0.282459
22.8543	-0.342167
23.5231	-0.403206
24.2065	-0.465588
24.9049	-0.529325
25.6181	-0.594427
26.3465	-0.660902
27.0899	-0.728757
27.8486	-0.797999
28.6224	-0.86863
29.4115	-0.940652
30.2159	-1.01407
31.0355	-1.08887
31.8702	-1.16506
32.7201	-1.24263
33.585	-1.32157
34.4649	-1.40187
35.3595	-1.48352
36.2687	-1.56651
37.1923	-1.65081
38.1301	-1.7364
39.0819	-1.82327
40.0473	-1.91139
41.0261	-2.00072
42.0179	-2.09125
43.0225	-2.18293
44.0393	-2.27574
45.068	-2.36963
46.1082	-2.46457
47.1593	-2.5605
48.2209	-2.6574
49.2925	-2.7552
50.3735	-2.85387
51.4634	-2.95334
52.5615	-3.05357
53.6673	-3.15449
54.7801	-3.25606
55.8993	-3.35821
57.0242	-3.46088
58.1541	-3.56401
59.2884	-3.66754
60.4263	-3.7714
61.5672	-3.87552
62.7102	-3.97985
63.8548	-4.08431
65	-4.18884
0	1.72144
0.344828	1.72144
0.689655	1.72144
1.03448	1.72144
1.37931	1.72144
1.72414	1.72144
2.06897	1.72144
2.41379	1.72144
2.75862	1.72144
3.10345	1.72144
3.44828	1.72144
3.7931	1.72144
4.13793	1.72144
4.48276	1.72144
4.82759	1.72144
5.17241	1.72144
5.51724	1.72144
5.86207	1.72144
6.2069	1.72144
6.55172	1.72144
6.89655	1.72144
7.24138	1.72144
7.58621	1.72144
7.93103	1.72144
8.27586	1.72144
8.62069	1.72144
8.96552	1.72144
9.31034	1.72144
9.65517	1.72144
10	1.72144
10.3576	1.68955
10.7243	1.65684
11.1002	1.62331
11.4856	1.58893
11.8808	1.55369
12.2859	1.51755
12.7013	1.4805
13.1271	1.44252
13.5637	1.40358
14.0112	1.36366
14.4699	1.32275
14.9401	1.28081
15.4219	1.23783
15.9157	1.19378
16.4217	1.14865
16.9401	1.10242
17.4711	1.05505
18.015	1.00654
18.5719	0.956863
19.1422	0.905998
19.726	0.853927
20.3235	0.800633
20.9349	0.746099
21.5603	0.690308
22.2001	0.633244
22.8543	0.574893
23.5231	0.515242
24.2065	0.454278
24.9049	0.39199
25.6181	0.328368
26.3465	0.263404
27.0899	0.197091
27.8486	0.129424
28.6224	0.0603984
29.4115	-0.00998692
30.2159	-0.0817323
31.0355	-0.154836
31.8702	-0.229294
32.7201	-0.3051
33.585	-0.382246
34.4649	-0.460723
35.3595	-0.540518
36.2687	-0.621615
37.1923	-0.703998
38.1301	-0.787647
39.0819	-0.87254
40.0473	-0.958653
41.0261	-1.04596
42.0179	-1.13443
43.0225	-1.22403
44.0393	-1.31472
45.068	-1.40648
46.1082	-1.49926
47.1593	-1.59302
48.2209	-1.68771
49.2925	-1.78329
50.3735	-1.87971
51.4634	-1.97692
52.5615	-2.07487
53.6673	-2.1735
54.7801	-2.27276
55.8993	-2.37259
57.0242	-2.47293
58.1541	-2.57371
59.2884	-2.67489
60.4263	-2.77638
61.5672	-2.87814
62.7102	-2.9801
63.8548	-3.08218
65	-3.18434
0	2.67541
0.344828	2.67541
0.689655	2.67541
1.03448	2.67541
1.37931	2.67541
1.72414	2.67541
2.06897	2.67541
2.41379	2.67541
2.75862	2.67541
3.10345	2.67541
3.44828	2.67541
3.7931	2.67541
4.13793	2.67541
4.48276	2.67541
4.82759	2.67541
5.17241	2.67541
5.51724	2.67541
5.86207	2.67541
6.2069	2.67541
6.55172	2.67541
6.89655	2.67541
7.24138	2.67541
7.58621	2.67541
7.93103	2.67541
8.27586	2.67541
8.62069	2.67541
8.96552	2.67541
9.31034	2.67541
9.65517	2.67541
10	2.67541
10.3576	2.6443
10.7243	2.61241
11.1002	2.57972
11.4856	2.5462
11.8808	2.51183
12.2859	2.47659
12.7013	2.44047
13.1271	2.40343
13.5637	2.36546
14.0112	2.32654
14.4699	2.28665
14.9401	2.24575
15.4219	2.20385
15.9157	2.1609
16.4217	2.11689
16.9401	2.07181
17.4711	2.02563
18.015	1.97832
18.5719	1.92988
19.1422	1.88028
19.726	1.82951
20.3235	1.77755
20.9349	1.72437
21.5603	1.66997
22.2001	1.61433
22.8543	1.55743
23.5231	1.49927
24.2065	1.43982
24.9049	1.37909
25.6181	1.31705
26.3465	1.25371
27.0899	1.18904
27.8486	1.12306
28.6224	1.05576
29.4115	0.987127
30.2159	0.91717
31.0355	0.845888
31.8702	0.773286
32.7201	0.699369
33.585	0.624145
34.4649	0.547624
35.3595	0.469818
36.2687	0.390742
37.1923	0.310412
38.1301	0.228848
39.0819	0.14607
40.0473	0.0621031
41.0261	-0.0230266
42.0179	-0.109291
43.0225	-0.196658
44.0393	-0.285094
45.068	-0.374565
46.1082	-0.46503
47.1593	-0.55645
48.2209	-0.648782
49.2925	-0.741981
50.3735	-0.835999
51.4634	-0.930788
52.5615	-1.0263
53.6673	-1.12247
54.7801	-1.21925
55.8993	-1.31659
57.0242	-1.41443
58.1541	-1.51271
59.2884	-1.61136
60.4263	-1.71033
61.5672	-1.80955
62.7102	-1.90896
63.8548	-2.00851
65	-2.10811
0	3.69749
0.344828	3.69749
0.689655	3.69749
1.03448	3.69749
1.37931	3.69749
1.72414	3.69749
2.06897	3.69749
2.41379	3.69749
2.75862	3.69749
3.10345	3.69749
3.44828	3.69749
3.7931	3.69749
4.13793	3.69749
4.48276	3.69749
4.82759	3.69749
5.17241	3.69749
5.51724	3.69749
5.86207	3.69749
6.2069	3.69749
6.55172	3.69749
6.89655	3.69749
7.24138	3.69749
7.58621	3.69749
7.93103	3.69749
8.27586	3.69749
8.62069	3.69749
8.96552	3.69749
9.31034	3.69749
9.65517	3.69749
10	3.69749
10.3576	3.66723
10.7243	3.63622
11.1002	3.60442
11.4856	3.57181
11.8808	3.53839
12.2859	3.50412
12.7013	3.46898
13.1271	3.43296
13.5637	3.39603
14.0112	3.35817
14.4699	3.31937
14.9401	3.2796
15.4219	3.23883
15.9157	3.19706
16.4217	3.15426
16.9401	3.11041
17.4711	3.06549
18.015	3.01949
18.5719	2.97237
19.1422	2.92413
19.726	2.87475
20.3235	2.82421
20.9349	2.77249
21.5603	2.71958
22.2001	2.66546
22.8543	2.61012
23.5231	2.55355
24.2065	2.49573
24.9049	2.43666
25.6181	2.37632
26.3465	2.31471
27.0899	2.25182
27.8486	2.18765
28.6224	2.12219
29.4115	2.05543
30.2159	1.98739
31.0355	1.91806
31.8702	1.84745
32.7201	1.77556
33.585	1.70239
34.4649	1.62797
35.3595	1.55229
36.2687	1.47538
37.1923	1.39725
38.1301	1.31792
39.0819	1.23741
40.0473	1.15574
41.0261	1.07294
42.0179	0.989041
43.0225	0.904066
44.0393	0.818051
45.068	0.731031
46.1082	0.643042
47.1593	0.554126
48.2209	0.464322
49.2925	0.373675
50.3735	0.282232
51.4634	0.190039
52.5615	0.0971464
53.6673	0.00360636
54.7801	-0.0905283
55.8993	-0.185203
57.0242	-0.280361
58.1541	-0.375944
59.2884	-0.471895
60.4263	-0.568154
61.5672	-0.66466
62.7102	-0.761352
63.8548	-0.858168
65	-0.955046
0	4.79254
0.344828	4.79254
0.689655	4.79254
1.03448	4.79254
1.37931	4.79254
1.72414	4.79254
2.06897	4.79254
2.41379	4.79254
2.75862	4.79254
3.10345	4.79254
3.44828	4.79254
3.7931	4.79254
4.13793	4.79254
4.48276	4.79254
4.82759	4.79254
5.17241	4.79254
5.51724	4.79254
5.86207	4.79254
6.2069	4.79254
6.55172	4.79254
6.89655	4.79254
7.24138	4.79254
7.58621	4.79254
7.93103	4.79254
8.27586	4.79254
8.62069	4.79254
8.96552	4.79254
9.31034	4.79254
9.65517	4.79254
10	4.79254
10.3576	4.7632
10.7243	4.73312
11.1002	4.70228
11.4856	4.67066
11.8808	4.63824
12.2859	4.605
12.7013	4.57092
13.1271	4.53599
13.5637	4.50017
14.0112	4.46346
14.4699	4.42583
14.9401	4.38725
15.4219	4.34772
15.9157	4.30721
16.4217	4.2657
16.9401	4.22317
17.4711	4.17961
18.015	4.13499
18.5719	4.0893
19.1422	4.04251
19.726	3.99462
20.3235	3.9456
20.9349	3.89544
21.5603	3.84413
22.2001	3.79164
22.8543	3.73797
23.5231	3.68311
24.2065	3.62704
24.9049	3.56974
25.6181	3.51123
26.3465	3.45148
27.0899	3.39048
27.8486	3.32824
28.6224	3.26476
29.4115	3.20002
30.2159	3.13403
31.0355	3.06679
31.8702	2.99831
32.7201	2.92858
33.585	2.85763
34.4649	2.78544
35.3595	2.71205
36.2687	2.63746
37.1923	2.56169
38.1301	2.48475
39.0819	2.40667
40.0473	2.32746
41.0261	2.24716
42.0179	2.16579
43.0225	2.08338
44.0393	1.99996
45.068	1.91556
46.1082	1.83023
47.1593	1.744
48.2209	1.6569
49.2925	1.56899
50.3735	1.4803
51.4634	1.39089
52.5615	1.3008
53.6673	1.21008
54.7801	1.11879
55.8993	1.02697
57.0242	0.934682
58.1541	0.841981
59.2884	0.748924
60.4263	0.655569
61.5672	0.561974
62.7102	0.468199
63.8548	0.374304
65	0.280348
0	5.96578
0.344828	5.96578
0.689655	5.96578
1.03448	5.96578
1.37931	5.96578
1.72414	5.96578
2.06897	5.96578
2.41379	5.96578
2.75862	5.96578
3.10345	5.96578
3.44828	5.96578
3.7931	5.96578
4.13793	5.96578
4.48276	5.96578
4.82759	5.96578
5.17241	5.96578
5.51724	5.96578
5.86207	5.96578
6.2069	5.96578
6.55172	5.96578
6.89655	5.96578
7.24138	5.96578
7.58621	5.96578
7.93103	5.96578
8.27586	5.96578
8.62069	5.96578
8.96552	5.96578
9.31034	5.96578
9.65517	5.96578
10	5.96578
10.3576	5.93741
10.7243	5.90833
11.1002	5.87852
11.4856	5.84796
11.8808	5.81662
12.2859	5.78449
12.7013	5.75155
13.1271	5.71777
13.5637	5.68315
14.0112	5.64766
14.4699	5.61128
14.9401	5.574
15.4219	5.53578
15.9157	5.49662
16.4217	5.4565
16.9401	5.41539
17.4711	5.37327
18.015	5.33014
18.5719	5.28597
19.1422	5.24074
19.726	5.19445
20.3235	5.14706
20.9349	5.09858
21.5603	5.04897
22.2001	4.99823
22.8543	4.94635
23.5231	4.89332
24.2065	4.83911
24.9049	4.78373
25.6181	4.72716
26.3465	4.6694
27.0899	4.61044
27.8486	4.55028
28.6224	4.48891
29.4115	4.42632
30.2159	4.36253
31.0355	4.29754
31.8702	4.23133
32.7201	4.16393
33.585	4.09534
34.4649	4.02557
35.3595	3.95462
36.2687	3.88251
37.1923	3.80927
38.1301	3.73489
39.0819	3.65941
40.0473	3.58285
41.0261	3.50522
42.0179	3.42656
43.0225	3.3469
44.0393	3.26626
45.068	3.18467
46.1082	3.10218
47.1593	3.01882
48.2209	2.93463
49.2925	2.84965
50.3735	2.76392
51.4634	2.67748
52.5615	2.5904
53.6673	2.5027
54.7801	2.41445
55.8993	2.32569
57.0242	2.23648
58.1541	2.14687
59.2884	2.05691
60.4263	1.96667
61.5672	1.87619
62.7102	1.78554
63.8548	1.69477
65	1.60395
0	7.22278
0.344828	7.22278
0.689655	7.22278
1.03448	7.22278
1.37931	7.22278
1.72414	7.22278
2.06897	7.22278
2.41379	7.22278
2.75862	7.22278
3.10345	7.22278
3.44828	7.22278
3.7931	7.22278
4.13793	7.22278
4.48276	7.22278
4.82759	7.22278
5.17241	7.22278
5.51724	7.22278
5.86207	7.22278
6.2069	7.22278
6.55172	7.22278
6.89655	7.22278
7.24138	7.22278
7.58621	7.22278
7.93103	7.22278
8.27586	7.22278
8.62069	7.22278
8.96552	7.22278
9.31034	7.22278
9.65517	7.22278
10	7.22278
10.3576	7.19547
10.7243	7.16746
11.1002	7.13875
11.4856	7.10931
11.8808	7.07913
12.2859	7.04819
12.7013	7.01646
13.1271	6.98394
13.5637	6.9506
14.0112	6.91642
14.4699	6.88138
14.9401	6.84547
15.4219	6.80867
15.9157	6.77096
16.4217	6.73231
16.9401	6.69272
17.4711	6.65216
18.015	6.61062
18.5719	6.56808
19.1422	6.52453
19.726	6.47994
20.3235	6.43431
20.9349	6.38761
21.5603	6.33984
22.2001	6.29098
22.8543	6.24101
23.5231	6.18993
24.2065	6.13773
24.9049	6.08439
25.6181	6.02992
26.3465	5.97429
27.0899	5.91751
27.8486	5.85956
28.6224	5.80046
29.4115	5.74019
30.2159	5.67875
31.0355	5.61616
31.8702	5.5524
32.7201	5.48749
33.585	5.42143
34.4649	5.35423
35.3595	5.2859
36.2687	5.21646
37.1923	5.14592
38.1301	5.07429
39.0819	5.0016
40.0473	4.92786
41.0261	4.8531
42.0179	4.77735
43.0225	4.70063
44.0393	4.62297
45.068	4.5444
46.1082	4.46495
47.1593	4.38467
48.2209	4.30359
49.2925	4.22174
50.3735	4.13918
51.4634	4.05594
52.5615	3.97207
53.6673	3.88761
54.7801	3.80262
55.8993	3.71714
57.0242	3.63122
58.1541	3.54492
59.2884	3.45828
60.4263	3.37137
61.5672	3.28424
62.7102	3.19694
63.8548	3.10952
65	3.02205
0	8.56954
0.344828	8.56954
0.689655	8.56954
1.03448	8.56954
1.37931	8.56954
1.72414	8.56954
2.06897	8.56954
2.41379	8.56954
2.75862	8.56954
3.10345	8.56954
3.44828	8.56954
3.7931	8.56954
4.13793	8.56954
4.48276	8.56954
4.82759	8.56954
5.17241	8.56954
5.51724	8.56954
5.86207	8.56954
6.2069	8.56954
6.55172	8.56954
6.89655	8.56954
7.24138	8.56954
7.58621	8.56954
7.93103	8.56954
8.27586	8.56954
8.62069	8.56954
8.96552	8.56954
9.31034	8.56954
9.65517	8.56954
10	8.56954
10.3576	8.54334
10.7243	8.51649
11.1002	8.48896
11.4856	8.46073
11.8808	8.43179
12.2859	8.40212
12.7013	8.3717
13.1271	8.34051
13.5637	8.30854
14.0112	8.27576
14.4699	8.24217
14.9401	8.20773
15.4219	8.17244
15.9157	8.13628
16.4217	8.09922
16.9401	8.06125
17.4711	8.02236
18.015	7.98253
18.5719	7.94174
19.1422	7.89997
19.726	7.85722
20.3235	7.81346
20.9349	7.76868
21.5603	7.72287
22.2001	7.67602
22.8543	7.6281
23.5231	7.57913
24.2065	7.52907
24.9049	7.47792
25.6181	7.42568
26.3465	7.37234
27.0899	7.31789
27.8486	7.26233
28.6224	7.20565
29.4115	7.14786
30.2159	7.08895
31.0355	7.02893
31.8702	6.96779
32.7201	6.90554
33.585	6.8422
34.4649	6.77776
35.3595	6.71224
36.2687	6.64565
37.1923	6.57801
38.1301	6.50932
39.0819	6.43962
40.0473	6.36891
41.0261	6.29723
42.0179	6.22458
43.0225	6.15101
44.0393	6.07654
45.068	6.0012
46.1082	5.92502
47.1593	5.84804
48.2209	5.77029
49.2925	5.69181
50.3735	5.61263
51.4634	5.53281
52.5615	5.45239
53.6673	5.3714
54.7801	5.2899
55.8993	5.20793
57.0242	5.12555
58.1541	5.04279
59.2884	4.95972
60.4263	4.87638
61.5672	4.79282
62.7102	4.70911
63.8548	4.62528
65	4.54141
0	10.0124
0.344828	10.0124
0.689655	10.0124
1.03448	10.0124
1.37931	10.0124
1.72414	10.0124
2.06897	10.0124
2.41379	10.0124
2.75862	10.0124
3.10345	10.0124
3.44828	10.0124
3.7931	10.0124
4.13793	10.0124
4.48276	10.0124
4.82759	10.0124
5.17241	10.0124
5.51724	10.0124
5.86207	10.0124
6.2069	10.0124
6.55172	10.0124
6.89655	10.0124
7.24138	10.0124
7.58621	10.0124
7.93103	10.0124
8.27586	10.0124
8.62069	10.0124
8.96552	10.0124
9.31034	10.0124
9.65517	10.0124
10	10.0124
10.3576	9.98746
10.7243	9.96184
11.1002	9.93557
11.4856	9.90864
11.8808	9.88103
12.2859	9.85272
12.7013	9.82369
13.1271	9.79394
13.5637	9.76343
14.0112	9.73216
14.4699	9.70011
14.9401	9.66725
15.4219	9.63358
15.9157	9.59908
16.4217	9.56372
16.9401	9.5275
17.4711	9.4904
18.015	9.45239
18.5719	9.41347
19.1422	9.37363
19.726	9.33283
20.3235	9.29108
20.9349	9.24836
21.5603	9.20465
22.2001	9.15995
22.8543	9.11424
23.5231	9.06751
24.2065	9.01975
24.9049	8.97095
25.6181	8.92111
26.3465	8.87022
27.0899	8.81827
27.8486	8.76525
28.6224	8.71118
29.4115	8.65604
30.2159	8.59983
31.0355	8.54256
31.8702	8.48423
32.7201	8.42485
33.585	8.36441
34.4649	8.30293
35.3595	8.24042
36.2687	8.17689
37.1923	8.11235
38.1301	8.04682
39.0819	7.98031
40.0473	7.91285
41.0261	7.84446
42.0179	7.77515
43.0225	7.70496
44.0393	7.6339
45.068	7.56202
46.1082	7.48934
47.1593	7.41589
48.2209	7.34171
49.2925	7.26683
50.3735	7.19129
51.4634	7.11514
52.5615	7.0384
53.6673	6.96114
54.7801	6.88338
55.8993	6.80517
57.0242	6.72657
58.1541	6.64761
59.2884	6.56835
60.4263	6.48883
61.5672	6.40912
62.7102	6.32924
63.8548	6.24927
65	6.16924
0	11.5584
0.344828	11.5584
0.689655	11.5584
1.03448	11.5584
1.37931	11.5584
1.72414	11.5584
2.06897	11.5584
2.41379	11.5584
2.75862	11.5584
3.10345	11.5584
3.44828	11.5584
3.7931	11.5584
4.13793	11.5584
4.48276	11.5584
4.82759	11.5584
5.17241	11.5584
5.51724	11.5584
5.86207	11.5584
6.2069	11.5584
6.55172	11.5584
6.89655	11.5584
7.24138	11.5584
7.58621	11.5584
7.93103	11.5584
8.27586	11.5584
8.62069	11.5584
8.96552	11.5584
9.31034	11.5584
9.65517	11.5584
10	11.5584
10.3576	11.5347
10.7243	11.5104
11.1002	11.4855
11.4856	11.4599
11.8808	11.4337
12.2859	11.4069
12.7013	11.3794
13.1271	11.3511
13.5637	11.3222
14.0112	11.2925
14.4699	11.2621
14.9401	11.231
15.4219	11.1991
15.9157	11.1663
16.4217	11.1328
16.9401	11.0984
17.4711	11.0632
18.015	11.0272
18.5719	10.9903
19.1422	10.9525
19.726	10.9138
20.3235	10.8742
20.9349	10.8337
21.5603	10.7922
22.2001	10.7498
22.8543	10.7065
23.5231	10.6622
24.2065	10.6169
24.9049	10.5706
25.6181	10.5233
26.3465	10.475
27.0899	10.4258
27.8486	10.3755
28.6224	10.3242
29.4115	10.2719
30.2159	10.2186
31.0355	10.1643
31.8702	10.109
32.7201	10.0526
33.585	9.99531
34.4649	9.937
35.3595	9.87771
36.2687	9.81745
37.1923	9.75624
38.1301	9.69409
39.0819	9.63101
40.0473	9.56703
41.0261	9.50216
42.0179	9.43642
43.0225	9.36985
44.0393	9.30246
45.068	9.23428
46.1082	9.16535
47.1593	9.09568
48.2209	9.02533
49.2925	8.95431
50.3735	8.88267
51.4634	8.81044
52.5615	8.73766
53.6673	8.66437
54.7801	8.59062
55.8993	8.51645
57.0242	8.4419
58.1541	8.36701
59.2884	8.29184
60.4263	8.21642
61.5672	8.14081
62.7102	8.06506
63.8548	7.98921
65	7.91331
0	13.2147
0.344828	13.2147
0.689655	13.2147
1.03448	13.2147
1.37931	13.2147
1.72414	13.2147
2.06897	13.2147
2.41379	13.2147
2.75862	13.2147
3.10345	13.2147
3.44828	13.2147
